,Gender_Male,Gender_Other,Marital Status_Married,Marital Status_Single,Job Role_Developer,Job Role_Manager,Job Role_Sales,Department_IT,Department_Marketing,Department_Sales,Work Location_On-site,Work Location_Remote,Age,Education Level,Tenure,Salary,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Work_Stress,Dissatisfaction,Stagnation_Flag,Projects_Per_Year,Salary_Performance_Ratio,Commute_Burden,Overwork_Flag
1537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,1.0,7.0,69792.0,3.0,45.0,8.0,0.0,35.0,0.79,1.0,153.0,18.0,22.0,2.8,0.6818181818181818,0.9299999999999999,1,5.625,2.3264,39.6,0
9027,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,0.0,6.0,129629.0,5.0,26.0,83.0,0.0,1.0,0.91,0.0,156.0,13.0,1.0,1.3,0.025477707006369428,0.9599999999999999,1,3.7142857142857144,2.59258,1.3,0
552,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,2.0,8.0,57396.0,5.0,33.0,33.0,0.0,35.0,0.08,3.0,262.0,5.0,24.0,1.8,0.13307984790874525,1.74,1,3.6666666666666665,1.14792,12.0,1
3576,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,1.0,6.0,137665.0,1.0,18.0,36.0,0.0,23.0,0.05,0.0,260.0,14.0,39.0,2.6,0.3524904214559387,1.69,1,2.5714285714285716,13.7665,54.599999999999994,0
3042,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,2.0,3.0,92700.0,1.0,8.0,86.0,0.0,14.0,0.04,1.0,291.0,1.0,33.0,8.7,0.14383561643835616,1.09,0,2.0,9.27,3.3000000000000003,0
4574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,2.0,3.0,119067.0,5.0,17.0,76.0,0.0,17.0,0.84,1.0,165.0,13.0,5.0,6.6,0.3072289156626506,0.5,0,4.25,2.38134,6.5,0
3624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,55.0,0.0,5.0,82399.0,4.0,7.0,13.0,0.0,4.0,0.18,1.0,151.0,17.0,35.0,2.5,0.07894736842105263,1.57,0,1.1666666666666667,2.059975,59.5,0
5706,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,3.0,13.0,85631.0,5.0,8.0,31.0,0.0,36.0,0.22,1.0,284.0,15.0,23.0,8.2,0.37894736842105264,0.9600000000000001,1,0.5714285714285714,1.71262,34.5,1
7344,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,2.0,12.0,120492.0,2.0,41.0,87.0,0.0,35.0,0.6,2.0,194.0,19.0,23.0,9.8,0.358974358974359,0.41999999999999993,1,3.1538461538461537,6.0246,43.699999999999996,0
751,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,8.0,128093.0,4.0,29.0,18.0,0.0,14.0,0.63,1.0,231.0,19.0,41.0,3.1,0.1810344827586207,1.06,1,3.2222222222222223,3.202325,77.89999999999999,0
2508,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,1.0,14.0,117897.0,2.0,29.0,84.0,0.0,3.0,0.41,2.0,288.0,12.0,6.0,3.7,0.020761245674740483,1.2200000000000002,1,1.9333333333333333,5.89485,7.199999999999999,0
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,0.0,12.0,142115.0,4.0,12.0,97.0,0.0,31.0,0.09,0.0,190.0,4.0,13.0,5.4,0.6492146596858639,1.37,1,0.9230769230769231,3.552875,5.2,0
5966,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.0,2.0,12.0,96669.0,3.0,42.0,90.0,0.0,8.0,0.11,3.0,299.0,8.0,41.0,6.2,0.02666666666666667,1.27,1,3.230769230769231,3.2223,32.800000000000004,0
6972,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42.0,1.0,2.0,32895.0,2.0,24.0,14.0,0.0,11.0,0.25,3.0,287.0,17.0,4.0,4.4,0.03819444444444445,1.31,0,8.0,1.64475,6.8,0
7727,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,3.0,11.0,120156.0,5.0,30.0,33.0,0.0,6.0,0.88,1.0,208.0,3.0,4.0,6.6,0.0861244019138756,0.46,1,2.5,2.40312,1.2,0
3311,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,3.0,52971.0,4.0,11.0,1.0,1.0,2.0,0.23,1.0,199.0,0.0,20.0,3.9,0.03,1.38,0,2.75,1.324275,0.0,0
9497,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,1.0,6.0,31489.0,4.0,36.0,23.0,0.0,9.0,0.97,3.0,282.0,8.0,32.0,9.1,0.03180212014134275,0.12000000000000006,1,5.142857142857143,0.787225,25.6,0
9598,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,55.0,2.0,2.0,108457.0,1.0,3.0,90.0,0.0,36.0,0.14,0.0,288.0,17.0,41.0,3.4,0.4982698961937716,1.52,0,1.0,10.8457,69.7,1
5169,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,1.0,14.0,88333.0,5.0,49.0,32.0,0.0,22.0,0.66,1.0,221.0,12.0,21.0,9.3,0.2972972972972973,0.4099999999999999,1,3.2666666666666666,1.76666,25.2,0
7283,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,1.0,8.0,81892.0,5.0,12.0,37.0,0.0,18.0,0.15,2.0,202.0,3.0,39.0,6.2,0.17733990147783252,1.23,1,1.3333333333333333,1.63784,11.7,0
6323,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,9.0,118209.0,2.0,34.0,16.0,0.0,48.0,0.39,1.0,288.0,17.0,42.0,3.1,0.4982698961937716,1.3,1,3.4,5.91045,71.39999999999999,1
6905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,87535.0,5.0,17.0,11.0,0.0,9.0,0.71,2.0,250.0,7.0,41.0,2.7,0.07171314741035857,1.02,0,17.0,1.7507,28.7,0
748,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,41.0,2.0,4.0,45551.0,3.0,5.0,76.0,0.0,6.0,0.43,1.0,274.0,5.0,9.0,2.1,0.06545454545454546,1.36,0,1.0,1.5183666666666666,4.5,0
5346,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,34483.0,2.0,3.0,73.0,0.0,10.0,0.39,2.0,283.0,1.0,15.0,3.4,0.07042253521126761,1.27,0,1.5,1.72415,1.5,0
1493,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,1.0,0.0,149360.0,5.0,3.0,24.0,1.0,30.0,0.07,1.0,170.0,5.0,25.0,6.1,0.5263157894736842,1.3199999999999998,0,3.0,2.9872,12.5,0
2445,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,2.0,11.0,124428.0,5.0,48.0,39.0,0.0,0.0,0.87,1.0,164.0,15.0,37.0,5.3,0.0,0.6000000000000001,1,4.0,2.48856,55.5,0
3928,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,2.0,4.0,72415.0,4.0,44.0,86.0,0.0,0.0,0.55,1.0,269.0,3.0,12.0,8.6,0.0,0.59,0,8.8,1.810375,3.5999999999999996,0
595,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42.0,1.0,4.0,125913.0,1.0,46.0,78.0,0.0,39.0,0.42,1.0,191.0,14.0,5.0,6.1,0.609375,0.9700000000000001,0,9.2,12.5913,7.0,0
6149,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.0,1.0,13.0,31670.0,4.0,44.0,93.0,0.0,46.0,0.48,1.0,213.0,4.0,24.0,6.5,0.6448598130841121,0.87,1,3.142857142857143,0.79175,9.600000000000001,0
7544,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,2.0,10.0,50907.0,4.0,29.0,55.0,0.0,33.0,0.75,3.0,276.0,2.0,19.0,8.7,0.11913357400722022,0.38000000000000006,1,2.6363636363636362,1.272675,3.8000000000000003,1
6234,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,1.0,1.0,120286.0,2.0,7.0,30.0,0.0,4.0,0.55,1.0,217.0,8.0,35.0,4.7,0.05504587155963303,0.98,0,3.5,6.0143,28.0,0
2068,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.0,0.0,6.0,120421.0,3.0,12.0,62.0,0.0,8.0,0.72,2.0,222.0,19.0,29.0,4.5,0.07174887892376682,0.8300000000000001,1,1.7142857142857142,4.014033333333333,55.099999999999994,0
5654,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.0,1.0,6.0,39824.0,3.0,25.0,91.0,0.0,42.0,0.26,1.0,216.0,8.0,21.0,5.0,0.5806451612903225,1.24,1,3.5714285714285716,1.3274666666666666,16.8,0
8101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,2.0,83905.0,4.0,10.0,18.0,0.0,19.0,0.21,1.0,171.0,18.0,27.0,1.1,0.33139534883720934,1.6800000000000002,0,3.3333333333333335,2.097625,48.6,0
8642,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,1.0,5.0,120696.0,2.0,20.0,10.0,0.0,27.0,0.69,0.0,156.0,7.0,47.0,4.9,0.6878980891719745,0.8200000000000001,0,3.3333333333333335,6.0348,32.9,0
919,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,47.0,2.0,3.0,134229.0,5.0,25.0,38.0,0.0,39.0,0.07,2.0,252.0,14.0,19.0,5.9,0.308300395256917,1.3399999999999999,0,6.25,2.68458,26.599999999999998,1
4507,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,1.0,4.0,133679.0,5.0,31.0,80.0,0.0,11.0,0.09,1.0,256.0,11.0,22.0,6.9,0.12840466926070038,1.22,0,6.2,2.67358,24.200000000000003,0
4014,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,3.0,14.0,75604.0,5.0,20.0,78.0,0.0,22.0,0.88,1.0,167.0,15.0,22.0,8.3,0.3928571428571429,0.2899999999999999,1,1.3333333333333333,1.51208,33.0,0
1923,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,44.0,1.0,1.0,67924.0,5.0,48.0,65.0,0.0,36.0,0.72,2.0,222.0,10.0,23.0,1.6,0.32286995515695066,1.12,0,24.0,1.35848,23.0,0
9379,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,12.0,96454.0,3.0,30.0,33.0,0.0,12.0,0.6,1.0,258.0,6.0,27.0,1.2,0.138996138996139,1.2800000000000002,1,2.3076923076923075,3.215133333333333,16.2,0
390,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,0.0,9.0,124683.0,5.0,26.0,34.0,0.0,7.0,0.93,2.0,218.0,6.0,7.0,4.3,0.0639269406392694,0.64,1,2.6,2.49366,4.2,0
1818,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.0,2.0,12.0,94691.0,5.0,8.0,78.0,0.0,36.0,0.93,0.0,268.0,0.0,2.0,1.9,0.5353159851301115,0.8799999999999999,1,0.6153846153846154,1.89382,0.0,1
7242,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,36.0,2.0,2.0,142753.0,3.0,49.0,27.0,0.0,38.0,0.27,0.0,243.0,14.0,42.0,7.7,0.6229508196721312,0.96,0,16.333333333333332,4.7584333333333335,58.8,0
7179,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,7.0,36836.0,1.0,34.0,11.0,0.0,42.0,0.69,1.0,287.0,1.0,41.0,3.7,0.4375,0.9400000000000001,1,4.25,3.6836,4.1000000000000005,1
7722,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,5.0,119428.0,4.0,34.0,87.0,1.0,16.0,0.3,1.0,196.0,12.0,41.0,7.8,0.24365482233502536,0.9199999999999999,0,5.666666666666667,2.9857,49.199999999999996,0
9510,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,2.0,5.0,119067.0,5.0,3.0,56.0,0.0,14.0,0.25,1.0,248.0,14.0,13.0,3.6,0.1686746987951807,1.3900000000000001,0,0.5,2.38134,18.2,0
7516,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46.0,0.0,8.0,80821.0,3.0,20.0,3.0,0.0,17.0,0.09,1.0,213.0,7.0,10.0,1.6,0.23831775700934577,1.75,1,2.2222222222222223,2.6940333333333335,7.0,0
7508,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.0,1.0,11.0,115278.0,4.0,9.0,6.0,0.0,42.0,0.95,2.0,176.0,5.0,11.0,4.9,0.4745762711864407,0.56,1,0.75,2.88195,5.5,0
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,2.0,7.0,79959.0,3.0,38.0,61.0,0.0,20.0,0.12,1.0,289.0,10.0,49.0,6.6,0.20689655172413793,1.22,1,4.75,2.6653,49.0,0
3621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,2.0,14.0,58603.0,1.0,21.0,98.0,0.0,12.0,0.66,0.0,154.0,9.0,20.0,6.7,0.3096774193548387,0.6699999999999999,1,1.4,5.8603,18.0,0
7629,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,1.0,13.0,70334.0,1.0,7.0,32.0,1.0,25.0,0.53,2.0,208.0,10.0,42.0,6.8,0.23923444976076555,0.79,0,0.5,7.0334,42.0,0
8496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.0,2.0,4.0,81799.0,5.0,41.0,70.0,0.0,33.0,0.87,2.0,256.0,6.0,3.0,2.2,0.25680933852140075,0.91,0,8.2,1.63598,1.7999999999999998,1
3577,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,38.0,2.0,14.0,77054.0,1.0,21.0,4.0,1.0,7.0,0.37,1.0,161.0,8.0,2.0,6.3,0.12962962962962962,1.0,0,1.4,7.7054,1.6,0
2448,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,3.0,56110.0,5.0,0.0,17.0,0.0,27.0,0.97,1.0,279.0,4.0,46.0,8.7,0.2892857142857143,0.1600000000000001,0,0.0,1.1222,18.400000000000002,0
2636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,1.0,0.0,104211.0,3.0,25.0,31.0,0.0,29.0,0.25,0.0,209.0,1.0,31.0,5.9,0.5523809523809524,1.16,0,25.0,3.4737,3.1,0
801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,1.0,9.0,81095.0,5.0,12.0,91.0,0.0,16.0,0.89,1.0,281.0,3.0,39.0,5.4,0.1702127659574468,0.57,1,1.2,1.6219,11.7,0
8759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,1.0,51999.0,5.0,14.0,43.0,0.0,24.0,1.0,1.0,221.0,8.0,24.0,4.4,0.32432432432432434,0.5599999999999999,0,7.0,1.03998,19.200000000000003,0
5997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,2.0,14.0,83494.0,3.0,32.0,9.0,0.0,46.0,0.04,2.0,235.0,13.0,18.0,1.9,0.3898305084745763,1.77,1,2.1333333333333333,2.7831333333333332,23.400000000000002,0
1433,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,0.0,5.0,79173.0,1.0,49.0,63.0,1.0,14.0,0.55,1.0,209.0,13.0,45.0,3.4,0.2,1.1099999999999999,0,8.166666666666666,7.9173,58.5,0
4597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.0,2.0,8.0,59100.0,3.0,19.0,7.0,0.0,27.0,0.51,0.0,224.0,2.0,6.0,4.6,0.48,1.03,1,2.111111111111111,1.97,1.2000000000000002,0
9950,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,56.0,1.0,1.0,137191.0,1.0,18.0,56.0,0.0,6.0,0.95,2.0,212.0,19.0,31.0,2.1,0.056338028169014086,0.8400000000000001,0,9.0,13.7191,58.9,0
241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,12.0,81298.0,3.0,41.0,53.0,0.0,30.0,0.09,1.0,228.0,17.0,30.0,7.8,0.39301310043668125,1.1300000000000001,1,3.1538461538461537,2.7099333333333333,51.0,0
8572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,1.0,3.0,37281.0,4.0,2.0,90.0,1.0,47.0,0.88,2.0,234.0,18.0,31.0,4.5,0.4,0.67,0,0.5,0.932025,55.800000000000004,0
5014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,1.0,3.0,64670.0,5.0,26.0,5.0,0.0,43.0,0.04,0.0,271.0,3.0,44.0,3.4,0.6323529411764706,1.6199999999999999,0,6.5,1.2934,13.2,1
2130,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,55.0,1.0,4.0,114975.0,2.0,15.0,88.0,0.0,28.0,0.61,2.0,236.0,4.0,11.0,4.9,0.23628691983122363,0.9,0,3.0,5.74875,4.4,0
6455,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,1.0,11.0,72005.0,1.0,16.0,16.0,0.0,33.0,0.44,2.0,259.0,4.0,15.0,9.3,0.25384615384615383,0.63,1,1.3333333333333333,7.2005,6.0,1
6935,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,1.0,7.0,57632.0,5.0,34.0,20.0,0.0,9.0,0.49,1.0,252.0,4.0,15.0,1.9,0.10671936758893281,1.3199999999999998,1,4.25,1.15264,6.0,0
8658,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,2.0,14.0,52968.0,3.0,18.0,83.0,0.0,2.0,0.7,2.0,227.0,13.0,28.0,3.4,0.017543859649122806,0.96,1,1.2,1.7656,36.4,0
7618,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,55.0,0.0,11.0,47666.0,1.0,42.0,41.0,0.0,34.0,0.24,3.0,180.0,0.0,3.0,9.1,0.1878453038674033,0.8500000000000001,1,3.5,4.7666,0.0,0
8448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.0,0.0,1.0,90871.0,2.0,7.0,61.0,0.0,1.0,0.17,1.0,246.0,0.0,30.0,4.8,0.012145748987854251,1.35,0,3.5,4.54355,0.0,0
3266,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,47.0,1.0,1.0,33360.0,5.0,12.0,58.0,0.0,33.0,0.03,2.0,281.0,5.0,16.0,4.4,0.23404255319148937,1.5299999999999998,0,6.0,0.6672,8.0,1
3565,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,7.0,83217.0,3.0,44.0,79.0,0.0,30.0,0.98,0.0,237.0,1.0,9.0,2.9,0.5042016806722689,0.73,1,5.5,2.7739,0.9,0
1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,36.0,1.0,4.0,44589.0,2.0,43.0,1.0,0.0,12.0,0.39,1.0,162.0,2.0,8.0,5.2,0.22085889570552147,1.0899999999999999,0,8.6,2.22945,1.6,0
4132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,2.0,13.0,75087.0,1.0,48.0,4.0,0.0,16.0,0.31,2.0,222.0,5.0,25.0,4.3,0.14349775784753363,1.26,1,3.4285714285714284,7.5087,12.5,0
4643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,1.0,9.0,131176.0,3.0,21.0,55.0,0.0,40.0,0.57,0.0,239.0,5.0,36.0,4.1,0.6666666666666666,1.02,1,2.1,4.372533333333333,18.0,0
4061,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,1.0,14.0,118401.0,4.0,8.0,26.0,0.0,36.0,0.35,1.0,191.0,13.0,36.0,5.4,0.5625,1.1099999999999999,1,0.5333333333333333,2.960025,46.800000000000004,0
6351,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.0,0.0,5.0,37376.0,1.0,46.0,96.0,0.0,34.0,0.9,1.0,266.0,0.0,10.0,5.1,0.3820224719101124,0.5900000000000001,0,7.666666666666667,3.7376,0.0,1
6611,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,2.0,7.0,34311.0,1.0,40.0,69.0,0.0,35.0,0.17,0.0,222.0,9.0,16.0,1.3,0.6278026905829597,1.6999999999999997,1,5.0,3.4311,14.4,0
6071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,129520.0,3.0,26.0,0.0,0.0,20.0,0.32,1.0,174.0,13.0,26.0,5.4,0.34285714285714286,1.14,0,4.333333333333333,4.317333333333333,33.800000000000004,0
5556,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,2.0,3.0,128216.0,2.0,21.0,39.0,0.0,24.0,0.49,2.0,198.0,3.0,25.0,3.1,0.24120603015075376,1.2000000000000002,0,5.25,6.4108,7.5,0
2819,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,1.0,118175.0,2.0,0.0,30.0,0.0,46.0,0.89,1.0,209.0,2.0,35.0,7.3,0.6571428571428571,0.38,0,0.0,5.90875,7.0,0
539,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,9.0,135252.0,2.0,40.0,56.0,0.0,4.0,0.32,1.0,235.0,4.0,43.0,4.6,0.05084745762711865,1.22,1,4.0,6.7626,17.2,0
1920,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,11.0,56368.0,1.0,34.0,50.0,0.0,23.0,0.64,0.0,212.0,14.0,41.0,9.7,0.431924882629108,0.39000000000000007,1,2.8333333333333335,5.6368,57.4,0
5457,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42.0,1.0,14.0,127630.0,5.0,6.0,78.0,0.0,33.0,0.63,0.0,292.0,6.0,27.0,9.4,0.45051194539249145,0.42999999999999994,1,0.4,2.5526,16.2,1
7025,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,11.0,75281.0,4.0,30.0,80.0,1.0,31.0,0.12,0.0,206.0,7.0,4.0,9.5,0.5990338164251208,0.93,0,2.5,1.882025,2.8,0
2977,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,1.0,3.0,64898.0,1.0,27.0,20.0,0.0,1.0,0.28,1.0,296.0,13.0,42.0,1.8,0.0101010101010101,1.54,0,6.75,6.4898,54.6,0
6118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,2.0,9.0,106572.0,2.0,7.0,98.0,0.0,43.0,0.86,2.0,216.0,19.0,31.0,2.3,0.39631336405529954,0.91,1,0.7,5.3286,58.9,0
1170,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,33.0,0.0,4.0,143959.0,5.0,4.0,24.0,0.0,5.0,0.56,1.0,220.0,14.0,46.0,7.1,0.06787330316742081,0.73,0,0.8,2.87918,64.39999999999999,0
1985,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,2.0,0.0,124384.0,5.0,23.0,69.0,1.0,45.0,0.92,0.0,160.0,3.0,47.0,5.0,1.1180124223602483,0.58,0,23.0,2.48768,14.1,0
5812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,3.0,4.0,39078.0,2.0,39.0,2.0,0.0,29.0,0.34,1.0,192.0,4.0,0.0,4.3,0.4507772020725389,1.23,0,7.8,1.9539,0.0,0
5295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,1.0,1.0,148710.0,3.0,21.0,78.0,0.0,3.0,0.34,3.0,250.0,7.0,6.0,9.5,0.01195219123505976,0.71,0,10.5,4.957,4.199999999999999,0
6218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,0.0,11.0,38037.0,5.0,44.0,48.0,0.0,2.0,0.28,0.0,212.0,8.0,31.0,7.0,0.03755868544600939,1.02,1,3.6666666666666665,0.76074,24.8,0
7625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,1.0,1.0,140010.0,4.0,33.0,81.0,0.0,38.0,0.52,1.0,156.0,13.0,49.0,1.7,0.7261146496815287,1.31,0,16.5,3.50025,63.7,0
